"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","analysis","direction","tested_sets","pathway_id","pathway_name"
"hsa05169 Epstein-Barr virus infection",0.000598081914695138,0.0109543424375741,0.213878881440171,0.363864841236815,1.66000006802678,144,"RUNX3;MYC;CD58;GADD45B;RELA;CALR;BAX;CD44;CD247;CDK4;STAT3;MAPK9;E2F1;RIPK1;ADRM1;DDB2;B2M;MAP2K3;AKT1;HLA-C;VIM;SIN3A;HLA-E;PSMC5;HLA-B;MDM2;TAP1;MYD88;BID;HLA-A;JAK3;TRAF3;RELB;TAPBP;TAP2;HDAC2;PIK3R3;PSMC1;NFKB2;CD3D;PSMD8;MAP3K7;CDK2;IRF7;PSMD2;RAC1;NFKB1;PDIA3;PSMD12;RB1;PSMD7;IKBKG;OAS3;SEM1;BCL2;CCNA2;PSMC3;JAK1;SKP2;PSMD14;PIK3R2;STAT2;CD3E;CDKN1A;MAP2K6","reference95","Up",348,"hsa05169","Epstein-Barr virus infection"
"hsa05170 Human immunodeficiency virus 1 infection",0.00896524627638676,0.0623981140836518,0.0909242553448934,0.316265764085091,1.45481541512454,152,"FOS;RELA;CALR;BAX;CD247;CALM1;GNG4;MAPK9;NFATC3;RIPK1;PPP3R1;B2M;MAP2K3;AKT1;HLA-C;PRKCA;HLA-E;CFL1;GNG5;CUL1;HLA-B;MAPK3;FBXW11;TAP1;CALM3;MYD88;APOBEC3G;BID;HLA-A;PXN;GNAI2;TAPBP;TAP2;GNB1;PIK3R3;ELOC;SAMHD1;SKP1;CD3D;CUL4A","reference95","Up",348,"hsa05170","Human immunodeficiency virus 1 infection"
"hsa05171 Coronavirus disease",2.73675142076002e-07,1.90477898884897e-05,0.302470414837876,0.444604837964895,2.03007619880648,145,"FOS;RELA;RPL26L1;STAT3;MAPK9;PRKCA;CASP1;MAPK3;RPLP1;MYD88;RPL30;TRAF3;RPL39L;RPL8;RPS16;UBA52;RPL7;RPS7;RPS13;RPS6;PIK3R3;RPL4;RPLP0;RPL21;RPS27L;RPLP2;RPL23A;MAP3K7;RPS28;RPL5;RPS27A;RPL18A;RPS25;RPL39;NFKB1;RPS24;RPL19;RPS4X;RPS3A;RPS15A;RPL37;IKBKG;RPS3;RPL3;RPL14;OAS3;RPL23;RPS17;JAK1;MAPK1;RPS14;RPL11;RPL27;PIK3R2;RSL24D1;STAT2;RPL18;RPL9;RPL35A;RPS27;RPS20;RPS21;PIK3R1;RPS19;RPL38;RPL24;RPS9;RPS2;TNFRSF1A;RPL15;RPL22;RPS29;OAS2;RPL27A;MX1;RPL7A;RPL22L1;RPL36A;RPL12;RPL32;RPS12;FAU;RPSA;IRAK1;STAT1;RPS23;RPL35;RPL37A;RPL10A;RPL17;RPL13A;RPL34;RPL6;PIK3CB;RPS4Y1;RPL36;RPL41;EIF2AK2;RPS5;IRF9;RPL29;PRKCB;NFKBIB","reference95","Up",348,"hsa05171","Coronavirus disease"
"hsa05200 Pathways in cancer",0.00223844617397892,0.0271662763466042,0.179518838111997,0.293914688147353,1.45556209530521,267,"STAT5A;MYC;IL4R;FOS;GADD45B;TGFB1;IL4;RELA;BAX;RASGRP1;PIM1;BIRC5;RARA;IL2RA;FH;CDK4;RPS6KA5;TPM3;CALM1;GNG4;STAT3;MAPK9;IFNGR2;E2F1;ITGB1;RALA;BRCA2;ARNT;DDB2;AKT1;PRKCA;CTBP2;GNG5;FRAT2;CUL1;ADCY7;TRAF4;MDM2;MAPK3;CALM3;GNAS;BID;JAK3;TRAF3;HSP90B1;GNAI2;NCOA4;FLT3LG;HDAC2;GNB1;RASSF5;HSP90AB1;PIK3R3;MGST3;NFKB2;ELOC;SP1;SKP1;GSTO1;ROCK1;TGFBR1;GRB2;EGLN2;FZD6;ETS1;GNA12;CDK2;AXIN1;SMAD2;RAC1;NFKB1;EML4;RALB;RB1;RBX1;ELK1;RPS6KB1;IKBKG;GNA13;KEAP1;NRAS;KIF7;BCL2;CCNA2;JAK1;SKP2;MAPK1;TXNRD1;ZBTB16;PIK3R2;APPL1;STAT2;TFG;RALBP1;CDKN1A;ELOB;RASGRP2;PIK3R1;GNG2;LPAR5;GNB2;BRAF;MAP2K1;E2F3;MLH1","reference95","Up",348,"hsa05200","Pathways in cancer"
"hsa05202 Transcriptional misregulation in cancer",0.0173270018486969,0.0861399520478072,0.0657058548523081,0.339396501916994,1.45655782635751,97,"ID2;MYC;GADD45B;PER2;RELA;TSPAN7;TLX3;BAX;RARA;FLT1;MAF;ITGB7;DDB2;PLAU;SIN3A;MDM2;DUSP6;LYL1;REL;TFE3;HDAC2;SP1;NSD2;MYCN;HHEX","reference95","Up",348,"hsa05202","Transcriptional misregulation in cancer"
"hsa05203 Viral carcinogenesis",0.03584229390681,0.145036259064766,0.0451750268294528,0.294792510325989,1.33863632663763,139,"STAT5A;PKM;RELA;BAX;YWHAB;CDK4;RANBP1;STAT3;HLA-C;HLA-E;DDX3X;HLA-B;MDM2;CREB3L3;MAPK3;YWHAZ;HLA-A;JAK3;RBL2;TRAF3;GTF2H3;PXN;ATP6V0D1;REL;HDAC2;PIK3R3;RBL1;PSMC1;NFKB2;YWHAQ;ACTN1;RASA2;GRB2;ACTN4;CDK2;ATF4;IRF7;RAC1;NFKB1;HDAC5;RB1;UBE3A;IKBKG;GTF2A1;NRAS","reference95","Up",348,"hsa05203","Viral carcinogenesis"
"hsa05204 Chemical carcinogenesis - DNA adducts",0.981135700015368,0.981135700015368,0.0063149572186928,0.209457919976221,0.505664172152859,9,"MGST3;GSTO1;HPGDS;SULT1A1","reference95","Up",348,"hsa05204","Chemical carcinogenesis - DNA adducts"
"hsa05205 Proteoglycans in cancer",0.0282933207423819,0.125465971432951,0.0513023967015491,0.32465292106892,1.40204796201961,101,"MYC;TGFB1;CD63;ACTB;ACTG1;CD44;PPP1CC;STAT3;ITGB1;AKT1;PTPN6;PRKCA;PLAU;MDM2;MAPK3;PXN;TFAP4;RPS6;PIK3R3;ROCK1;GRB2;FZD6;MSN;SMAD2;PDCD4;RAC1;PPP1CA;ELK1;RPS6KB1;NRAS;RRAS2;FLNA;PPP1CB;DDX5;MAPK1;PIK3R2;EZR;CDKN1A;PIK3R1;BRAF;MAP2K1;PRKACB;RPS6KB2;CDC42","reference95","Up",348,"hsa05205","Proteoglycans in cancer"
"hsa05206 MicroRNAs in cancer",0.309049490798642,0.473921728708159,0.0161001276904909,-0.240496902354364,-1.06915435599122,104,"SPRY2;BMF;CCND2;PRKCE;MDM4;MARCKS;BMPR2;CRK;CDKN1B;DDIT4","reference95","Down",348,"hsa05206","MicroRNAs in cancer"
"hsa05207 Chemical carcinogenesis - receptor activation",0.00565033537474482,0.0504183771900307,0.11588774696465,0.376115301350495,1.58552406547461,88,"STAT5A;MYC;FOS;RELA;BIRC5;EPHX2;STAT3;E2F1;ARNT;AKT1;PRKCA;ADCY7;CREB3L3;MAPK3;GNAS;HSP90B1;GNAI2;KPNB1;HSP90AB1;PIK3R3;MGST3;GSTO1;ARRB1;GRB2;KPNA4;ATF4;RPS6KA3;NFKB1;PTGES3;RB1;CHRNA3;RPS6KB1;KPNA2;NRAS;BCL2;KPNA1","reference95","Up",348,"hsa05207","Chemical carcinogenesis - receptor activation"
"hsa05208 Chemical carcinogenesis - reactive oxygen species",1.36877738731602e-07,1.19083632696494e-05,0.309268351597806,0.445392902583379,2.04175799848409,149,"FOS;RELA;COX5A;AKR1C1;NDUFAB1;ATP5F1B;UQCRHL;EPHX2;VDAC1;NDUFC2;MAPK9;NDUFA6;NDUFA12;SLC25A5;ARNT;COX6A1;AKT1;COX6C;SOD2;COX8A;MAPK3;COX7A2L;COX7B;UQCRH;VDAC2;ATP5F1A;ATP5PF;ATP5MC1;PRKD2;ATP5PB;CYBA;ATP5F1C;NDUFA9;SLC25A6;PIK3R3;CYC1;MGST3;COX4I1;GSTO1;NDUFB7;NDUFS3;ATP5MC3;NDUFB11;GRB2;RAC1;NFKB1;COX7A2;SDHC;IKBKG;NDUFA8;NDUFV2;NDUFB9;KEAP1;NRAS;UQCR11;NCF1;ATP5F1E;SOD1;ACP1;MAPK1;NDUFB4;PIK3R2;PPIF;NDUFB6;NDUFA2;PIK3R1;BRAF;MAP2K1","reference95","Up",348,"hsa05208","Chemical carcinogenesis - reactive oxygen species"
"hsa05210 Colorectal cancer",0.0227898271496202,0.107173781730646,0.0575561807278941,0.361348374924658,1.46856002787312,72,"MYC;FOS;GADD45B;TGFB1;BAX;BIRC5;MAPK9;RALA;DDB2;AKT1;MAPK3;PIK3R3;TGFBR1;GRB2;AXIN1;SMAD2;RAC1;RALB;RPS6KB1;NRAS;BCL2;MAPK1;PIK3R2;APPL1;CDKN1A;PIK3R1;BRAF;MAP2K1;MLH1","reference95","Up",348,"hsa05210","Colorectal cancer"
"hsa05211 Renal cell carcinoma",0.105558219304393,0.272809982431873,0.0261866938252284,0.334353368453789,1.28961644813217,55,"TGFB1;FH;ARNT;AKT1;RAPGEF1;MAPK3;RAP1A;TFE3;RAP1B;PIK3R3;ELOC;GRB2;EGLN2;ETS1;RAC1;RBX1;NRAS;MAPK1;PIK3R2;CDKN1A;ELOB;PIK3R1;BRAF;MAP2K1;CDC42;VHL;HRAS;PAK2;PIK3CB;SOS2;PAK4;EP300;KRAS","reference95","Up",348,"hsa05211","Renal cell carcinoma"
"hsa05212 Pancreatic cancer",0.00117241090759602,0.0177390867758007,0.203925512082896,0.447097500118743,1.76604773959712,62,"GADD45B;TGFB1;RELA;BAX;CDK4;STAT3;MAPK9;E2F1;RALA;BRCA2;DDB2;AKT1;MAPK3;PIK3R3;TGFBR1;SMAD2;RAC1;NFKB1;RALB;RB1;RPS6KB1;IKBKG;JAK1;MAPK1;PIK3R2;RALBP1;CDKN1A;PIK3R1;BRAF;MAP2K1;E2F3;RPS6KB2;CDC42","reference95","Up",348,"hsa05212","Pancreatic cancer"
"hsa05213 Endometrial cancer",0.175291289069724,0.346598685206046,0.0199403966108825,0.326829290201709,1.21183653902844,46,"MYC;GADD45B;BAX;DDB2;AKT1;MAPK3;PIK3R3;GRB2;AXIN1;ELK1;NRAS;MAPK1;PIK3R2;CDKN1A;PIK3R1;BRAF;MAP2K1;MLH1","reference95","Up",348,"hsa05213","Endometrial cancer"
"hsa05214 Glioma",0.0560165210015857,0.183903295363697,0.0364561013315078,0.36022137388631,1.38357754044982,54,"GADD45B;BAX;CDK4;CALM1;E2F1;DDB2;AKT1;PRKCA;MDM2;MAPK3;CALM3","reference95","Up",348,"hsa05214","Glioma"
"hsa05215 Prostate cancer",0.704830776007635,0.784182540691718,0.00817158785609874,0.217332899822506,0.871545566467028,67,"RELA;E2F1;AKT1;PLAU;MDM2;CREB3L3;MAPK3;SLC19A1;HSP90B1;HSP90AB1;PIK3R3;GRB2;CDK2;ATF4;NFKB1;RB1;IKBKG;NRAS;BCL2;MAPK1;PIK3R2;CDKN1A;PIK3R1;BRAF;MAP2K1;E2F3","reference95","Up",348,"hsa05215","Prostate cancer"
"hsa05216 Thyroid cancer",0.0472048292152525,0.167625311907223,0.0401524838728468,0.439111604908233,1.46432193626682,29,"MYC;GADD45B;BAX;TPM3;DDB2;MAPK3;NCOA4","reference95","Up",348,"hsa05216","Thyroid cancer"
"hsa05217 Basal cell carcinoma",0.73374496442152,0.805499203844445,0.00807297293308696,0.259558001260584,0.817400682240129,23,"GADD45B;BAX;DDB2","reference95","Up",348,"hsa05217","Basal cell carcinoma"
"hsa05218 Melanoma",0.0928850083596508,0.256539546898083,0.0281262717183224,0.370662344829833,1.33288193382827,40,"GADD45B;BAX;CDK4;E2F1;DDB2;AKT1;MDM2;MAPK3;PIK3R3;RB1;NRAS;MAPK1;PIK3R2;CDKN1A;PIK3R1;BRAF;MAP2K1;E2F3","reference95","Up",348,"hsa05218","Melanoma"
"hsa05219 Bladder cancer",0.0541160543040878,0.181080643248294,0.0374870016671414,0.442968079665272,1.45166320930788,27,"MYC;CDK4;RPS6KA5;E2F1;MDM2;MAPK3;RB1;NRAS;MAPK1;CDKN1A;BRAF;MAP2K1;E2F3","reference95","Up",348,"hsa05219","Bladder cancer"
"hsa05220 Chronic myeloid leukemia",0.0114128440366972,0.0722121768140117,0.0816189254093721,0.383380077076748,1.54550134329741,69,"STAT5A;MYC;GADD45B;TGFB1;RELA;BAX;CDK4;E2F1;DDB2;AKT1;CTBP2;MDM2;MAPK3","reference95","Up",348,"hsa05220","Chronic myeloid leukemia"
"hsa05221 Acute myeloid leukemia",0.00947306098283008,0.0633966388850936,0.0900256678970242,0.424966685568667,1.61182013990922,51,"STAT5A;MYC;PER2;RELA;PIM1;RARA;STAT3;AKT1;MAPK3;DUSP6;PIK3R3;GRB2;NFKB1;RPS6KB1;IKBKG;NRAS;CCNA2;MAPK1;ZBTB16;PIK3R2;PIK3R1;BRAF;MAP2K1","reference95","Up",348,"hsa05221","Acute myeloid leukemia"
"hsa05222 Small cell lung cancer",0.147009050106688,0.315797218747701,0.0218929514572339,0.317292018835521,1.23314372484533,57,"MYC;GADD45B;RELA;BAX;CDK4;E2F1;ITGB1;DDB2;AKT1;TRAF4;TRAF3","reference95","Up",348,"hsa05222","Small cell lung cancer"
"hsa05223 Non-small cell lung cancer",0.00693394312691329,0.0574526716229958,0.10516169116965,0.424325092507268,1.63664156034429,55,"STAT5A;GADD45B;BAX;CDK4;STAT3;E2F1;DDB2;AKT1;PRKCA;MAPK3;JAK3;RASSF5;PIK3R3;GRB2;KIF5B;EML4;RB1;NRAS;MAPK1;PIK3R2;CDKN1A;PIK3R1;BRAF;MAP2K1;E2F3","reference95","Up",348,"hsa05223","Non-small cell lung cancer"
"hsa05224 Breast cancer",0.155235054497413,0.324255667066051,0.0212245284422384,0.296712016093877,1.20587066903502,72,"MYC;FOS;GADD45B;BAX;CDK4;E2F1;BRCA2;DDB2;AKT1;FRAT2;MAPK3;PIK3R3;NFKB2;SP1;GRB2;FZD6;AXIN1;RB1;RPS6KB1;NRAS;MAPK1;PIK3R2;CDKN1A;PIK3R1;BRCA1;BRAF;MAP2K1;E2F3","reference95","Up",348,"hsa05224","Breast cancer"
"hsa05225 Hepatocellular carcinoma",0.0499836773187276,0.17135011078671,0.0383320836517491,0.31100926858731,1.34142916796282,100,"MYC;GADD45B;TGFB1;ACTB;BAX;ACTG1;CDK4;E2F1;DDB2;AKT1;PRKCA;FRAT2;MAPK3;PIK3R3;MGST3;GSTO1;TGFBR1;GRB2;FZD6;AXIN1;SMAD2;SMARCD2;RB1;ELK1;RPS6KB1;KEAP1;NRAS;PBRM1;SMARCC1;MAPK1;TXNRD1;PHF10;PIK3R2;CDKN1A;ACTL6A;PIK3R1;BRAF;MAP2K1;E2F3","reference95","Up",348,"hsa05225","Hepatocellular carcinoma"
"hsa05226 Gastric cancer",0.131192660550459,0.293522267206478,0.0232520017319008,0.306789511946281,1.2367455461897,69,"MYC;GADD45B;TGFB1;BAX;E2F1;DDB2;AKT1;FRAT2;MAPK3;PIK3R3;TGFBR1;GRB2;FZD6;CDK2;AXIN1;SMAD2;RB1;RPS6KB1;NRAS;BCL2;MAPK1;PIK3R2;CDKN1A;PIK3R1;BRAF;MAP2K1;E2F3;MLH1","reference95","Up",348,"hsa05226","Gastric cancer"
"hsa05230 Central carbon metabolism in cancer",0.0307749213981875,0.133870908082116,0.0496137323884046,0.399935345195821,1.48290339662682,46,"MYC;LDHA;SLC1A5;PKM;PGAM1;PFKP;AKT1;LDHB;PDHA1;MAPK3;HK1;TIGAR;PIK3R3;SCO2","reference95","Up",348,"hsa05230","Central carbon metabolism in cancer"
"hsa05231 Choline metabolism in cancer",0.556688132474701,0.682897505411766,0.00979599239533051,0.239225057594407,0.944945726843447,62,"FOS;SLC44A1;MAPK9;AKT1;PRKCA;MAPK3;CHKA;SLC44A2;PIK3R3;SP1;LYPLA1;GRB2;DGKD;RAC1;CHPT1;RPS6KB1;NRAS","reference95","Up",348,"hsa05231","Choline metabolism in cancer"
"hsa05235 PD-L1 expression and PD-1 checkpoint pathway in cancer",0.0135050827553305,0.0766859513791491,0.0749797212987235,0.376829839176633,1.53147842228443,72,"FOS;RELA;RASGRP1;CD247;STAT3;IFNGR2;NFATC3;PPP3R1;MAP2K3;AKT1;PTPN6;MAPK3;MYD88;MAP3K3;PIK3R3;CD3D;NFKB1;EML4;RPS6KB1;IKBKG;LAT;NRAS;CSNK2A2;TLR9;JAK1;MAPK1;NFATC2;PIK3R2;PPP3CC;CD3E;MAP2K6;PIK3R1;MAP2K1;CSNK2A1;CD28;RPS6KB2;BATF;HRAS;STAT1","reference95","Up",348,"hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer"
"hsa05320 Autoimmune thyroid disease",0.0967076617523489,0.262682286520819,0.0279385226751179,0.53596960159139,1.40921223916975,12,"IL4;HLA-C;HLA-E;HLA-B;HLA-A","reference95","Up",348,"hsa05320","Autoimmune thyroid disease"
"hsa05321 Inflammatory bowel disease",0.0080900060204696,0.0616091081316868,0.0982939843274485,0.524617471945396,1.70210105525181,26,"IL4R;TGFB1;IL4;RELA;MAF;STAT3;GATA3;IFNGR2;IL21R","reference95","Up",348,"hsa05321","Inflammatory bowel disease"
"hsa05322 Systemic lupus erythematosus",0.155605449425375,0.324255667066051,0.0216206361898061,0.484492764464389,1.3058097619301,13,"CTSG;SNRPD1;SNRPB;TRIM21;ACTN1;ACTN4","reference95","Up",348,"hsa05322","Systemic lupus erythematosus"
"hsa05323 Rheumatoid arthritis",0.246339009576331,0.422295444987996,0.0165297024192977,0.330107989432654,1.15274865449054,35,"FOS;TGFB1;FLT1;LTB;ITGB2;ATP6V0D1;ATP6V0E1;ATP6V0C;ATP6V1A;ATP6V0A4","reference95","Up",348,"hsa05323","Rheumatoid arthritis"
"hsa05330 Allograft rejection",0.131578947368421,0.293522267206478,0.0237198587714929,0.511036413086824,1.34365599437931,12,"IL4;HLA-C;HLA-E;HLA-B;HLA-A","reference95","Up",348,"hsa05330","Allograft rejection"
"hsa05332 Graft-versus-host disease",0.117188693659282,0.281252864782277,0.0252367970597518,0.535548778900088,1.37378378096524,11,"KIR3DL2;HLA-C;HLA-E;HLA-B;HLA-A","reference95","Up",348,"hsa05332","Graft-versus-host disease"
"hsa05340 Primary immunodeficiency",0.437529366537098,0.601819049624151,0.0127114953663808,-0.301768371737997,-1.00977865005654,27,"RAG2;CD4;CD8A","reference95","Down",348,"hsa05340","Primary immunodeficiency"
"hsa05410 Hypertrophic cardiomyopathy",0.0170866671651836,0.0861399520478072,0.0672144145587966,0.472059032465574,1.60052803685645,31,"LMNA;SNTA1;TGFB1;ACTB;ACTG1;TPM3;ITGB7;ITGB1;ATP2A2;EMD","reference95","Up",348,"hsa05410","Hypertrophic cardiomyopathy"
"hsa05412 Arrhythmogenic right ventricular cardiomyopathy",0.00244581577363034,0.0274562544910761,0.179518838111997,0.563602968600178,1.8285879881966,26,"LMNA;SNTA1;ACTB;ACTG1;DSG2;ITGB7;ITGB1;ATP2A2;EMD","reference95","Up",348,"hsa05412","Arrhythmogenic right ventricular cardiomyopathy"
"hsa05414 Dilated cardiomyopathy",0.00554535576454719,0.0504183771900307,0.118614059581569,0.515642241922867,1.73371062969696,30,"LMNA;SNTA1;TGFB1;ACTB;ACTG1;TPM3;ITGB7;ITGB1;ATP2A2;EMD;ADCY7;GNAS","reference95","Up",348,"hsa05414","Dilated cardiomyopathy"
"hsa05415 Diabetic cardiomyopathy",1.80914830846843e-06,0.000104930601891169,0.28839422490151,0.431567356993547,1.95972326713357,139,"TGFB1;RELA;COX5A;NDUFAB1;ATP5F1B;UQCRHL;VDAC1;NDUFC2;PPP1CC;MAPK9;NDUFA6;NDUFA12;SLC25A5;COX6A1;AKT1;COX6C;PRKCA;ATP2A2;COX8A;PDHA1;COX7A2L;COX7B;UQCRH;VDAC2;ATP5F1A;GAPDH;ATP5PF;ATP5MC1;ATP5PB;CYBA;ATP5F1C;NDUFA9;SLC25A6;PIK3R3;CYC1;COX4I1;GYS1;SP1;NDUFB7;TGFBR1;NDUFS3;ATP5MC3;NDUFB11;SMAD2;RAC1;NFKB1;PPP1CA;COX7A2;SDHC;PDK2;MPC1;MPC2;NDUFA8;NDUFV2;NDUFB9;UQCR11;NCF1;PPP1CB;ATP5F1E;NDUFB4;PIK3R2;PDHB;PPIF;NDUFB6;NDUFA2;PIK3R1","reference95","Up",348,"hsa05415","Diabetic cardiomyopathy"
"hsa05416 Viral myocarditis",0.0326030060569805,0.138363976924746,0.0484420604771348,0.447229643470568,1.51634336822093,31,"SNTA1;ACTB;ACTG1;HLA-C;HLA-E;HLA-B;ITGB2;BID;HLA-A","reference95","Up",348,"hsa05416","Viral myocarditis"
"hsa05417 Lipid and atherosclerosis",0.149116506249102,0.31641795228468,0.0214412340209944,0.261978409591958,1.17903470320554,131,"FOS;HSPD1;RELA;BAX;ABCA1;TNFSF10;CALM1;STAT3;MAPK9;NFATC3;PPP3R1;ERO1A;MAP2K3;AKT1;PRKCA;SOD2;CASP1;MAPK3;CALM3;MYD88;BID;RAP1A;TRAF3;HSP90B1;CYBA;RAP1B;HSPA4;HSP90AB1;PIK3R3","reference95","Up",348,"hsa05417","Lipid and atherosclerosis"
"hsa05418 Fluid shear stress and atherosclerosis",0.175249016797148,0.346598685206046,0.0198732872472337,0.294365446454044,1.18973528869292,70,"FOS;ACTB;RELA;ACTG1;CALM1;MAPK9;AKT1;KLF2;CALM3;HSP90B1;CYBA;SUMO1;SUMO2;HSP90AB1;PIK3R3;MGST3;GSTO1;MAP3K7;TXN2;RAC1;NFKB1;IKBKG;KEAP1;NCF1;BCL2;PIK3R2;SUMO3;MAP2K6;PIK3R1","reference95","Up",348,"hsa05418","Fluid shear stress and atherosclerosis"
