"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","analysis","direction","tested_sets","pathway_id","pathway_name"
"hsa04664 Fc epsilon RI signaling pathway",0.191606647084859,0.39786556718209,0.0198871233880096,0.321029251676746,1.18793979222974,47,"ALOX5AP;LCP2;MAPK9;IL4;MAP2K3;PRKCA;PIK3R3;GRB2;AKT1;NRAS;MAPK3;MAP2K1;RAC1;PIK3CB;LAT;MAPK1","global25","Up",353,"hsa04664","Fc epsilon RI signaling pathway"
"hsa04666 Fc gamma R-mediated phagosome formation",0.602639593908629,0.742464006521042,0.00993135120497561,0.232767504325238,0.925210393174448,67,"MARCKSL1;PRKCA;BIN1;PIK3R3;CFL1;ARPC2;RPS6KB1;AKT1;ARF6;ACTR3C;ACTR3B;ACTR3;MAPK3;ARPC5L;MAP2K1;RAC1;PIK3CB;NCF1;ARPC1A;LAT;MAPK1","global25","Up",353,"hsa04666","Fc gamma R-mediated phagosome formation"
"hsa04668 TNF signaling pathway",0.298115664808107,0.49631625865969,0.0155736434123176,0.259471490339496,1.08171973995758,86,"JUNB;FOS;IRF1;RELA;MAPK9;TRAF3;MAP2K3;RIPK1;RPS6KA5;PIK3R3;CCL5;NFKB1;ATF4;AKT1;IKBKG;CREB3L3;MAPK3;BCL3;MAP2K1;MAP3K7;TNFRSF1B;IL1B","global25","Up",353,"hsa04668","TNF signaling pathway"
"hsa04670 Leukocyte transendothelial migration",0.353217320922703,0.542111801242236,0.0140305745288556,0.268766835268072,1.05650031223843,63,"SIPA1;ACTB;ACTG1;ITGB1;PRKCA;MYL12A;PIK3R3;RAP1A;PXN;CYBA;ITK;ACTN4;ITGB2;RASSF5;MSN;ROCK1;RAP1B;F11R;RAC1;GNAI2;PIK3CB;NCF1;MYL12B;PTPN11;EZR","global25","Up",353,"hsa04670","Leukocyte transendothelial migration"
"hsa04672 Intestinal immune network for IgA production",0.523416636773088,0.702429739064423,0.0108108757340859,0.315467554219795,0.951168327883564,20,"TGFB1;ITGB7;IL4;CCR9","global25","Up",353,"hsa04672","Intestinal immune network for IgA production"
"hsa04710 Circadian rhythm",0.290812848377912,0.491181509461259,0.0156652171449511,-0.349056299376793,-1.12048235522118,26,"PER1;RORC;RORA;CSNK1E;PRKAB2;CRY1;CRY2","global25","Down",353,"hsa04710","Circadian rhythm"
"hsa04713 Circadian entrainment",0.00518488745980707,0.0600634009837362,0.127105134713741,0.482941448217446,1.70361504057717,38,"FOS;PER2;GNG4;PRKCA;CALM1;RPS6KA5;GNB1;GNG5;GNAS;ADCY7;MAPK3;GUCY1B1;CALM3;GNG2;GNAI2;GNG10;MAPK1;ITPR3","global25","Up",353,"hsa04713","Circadian entrainment"
"hsa04714 Thermogenesis",0.00139874328094679,0.0214676686162703,0.203925512082896,0.333600689072986,1.55226944852873,173,"DPF3;NDUFAF8;COX5A;ACTB;NDUFC2;ATP5F1B;ACTG1;UQCRHL;CPT1A;NDUFA6;NDUFAB1;NDUFA9;MAP2K3;NDUFA12;CYC1;UQCRH;GRB2;RPS6KB1;SMARCC1;GNAS;COX6A1;SMARCD3;NDUFAF6;COX7A2L;COX8A;ACTL6A;CREB3L3;COX6C;NDUFV2;SMARCD2;SIRT6;NRAS;ATP5PF;ADCY7;COX4I1;PRKAB1;ACSL5;ATP5MC1;RPS6;NDUFB7;RPS6KA3;PRKAG2;NDUFB6;ATP5F1C;ATP5MG;SLC25A29;NDUFB9;ATP5MC3;ATP5F1A;NDUFS3;SLC25A20;COX7B;NDUFAF2;SDHB;COX17;ATP5F1E;COX16;NDUFB2;NDUFS8;COX19;PNPLA2;UQCR11;ATP5PB;NDUFA8;NDUFB11","global25","Up",353,"hsa04714","Thermogenesis"
"hsa04720 Long-term potentiation",0.106231668608622,0.284540444550266,0.02730799386045,0.362595967395094,1.30172941000585,41,"PRKCA;PPP1CC;CALM1;PPP3R1;RAP1A;ATF4;NRAS;MAPK3;RAP1B;MAP2K1;RPS6KA3;CALM3;PPP1CB;MAPK1;ITPR3;PPP3CC;PPP1CA;ARAF;BRAF;CALM2;PRKACA","global25","Up",353,"hsa04720","Long-term potentiation"
"hsa04721 Synaptic vesicle cycle",0.326589364254298,0.524506411561164,0.0146016622542749,-0.317578137373885,-1.08581972132705,34,"ATP6V1E2;VAMP2;CLTA;STX2;ATP6V1C1;AP2B1","global25","Down",353,"hsa04721","Synaptic vesicle cycle"
"hsa04722 Neurotrophin signaling pathway",0.290477547530839,0.491181509461259,0.0158147406272266,0.258142807829069,1.08520952992954,90,"MATK;RELA;RAPGEF1;MAPK9;CALM1;BAX;RPS6KA5;PIK3R3;RAP1A;BEX3;ARHGDIA;GRB2;NFKB1;ATF4;AKT1;NRAS;MAPK3;RAP1B;MAP2K1;RPS6KA3;RAC1;ARHGDIB;CALM3;MAP3K3","global25","Up",353,"hsa04722","Neurotrophin signaling pathway"
"hsa04723 Retrograde endocannabinoid signaling",0.00527468960480403,0.0600634009837362,0.126612165752809,0.402553517967861,1.61393930542018,70,"NDUFC2;MAPK9;GNG4;NDUFA6;NDUFAB1;NDUFA9;PRKCA;NDUFA12;GNB1;SLC32A1;GNG5;NDUFV2;NAPEPLD;ADCY7;MAPK3;NDUFB7;NDUFB6;GNG2;NDUFB9;GNAI2;GNG10;NDUFS3;MAPK1;ITPR3","global25","Up",353,"hsa04723","Retrograde endocannabinoid signaling"
"hsa04724 Glutamatergic synapse",0.016059742241137,0.109020942521565,0.071890925626643,0.439019907588955,1.56692610581757,40,"HOMER3;GNG4;PRKCA;PPP3R1;GNB1;GNG5;GNAS;ADCY7;SLC38A1;MAPK3;NCDN;GNG2;GRK2;GNAI2;GNG10;MAPK1;ITPR3","global25","Up",353,"hsa04724","Glutamatergic synapse"
"hsa04725 Cholinergic synapse",0.514342275371687,0.701719091512794,0.0110393710513774,0.251709541343983,0.966231837724721,56,"FOS;GNG4;PRKCA;PIK3R3;GNB1;GNG5;ATF4;AKT1;CREB3L3;NRAS;ADCY7;MAPK3;MAP2K1;GNG2;GNAI2;GNG10;PIK3CB;MAPK1;ITPR3","global25","Up",353,"hsa04725","Cholinergic synapse"
"hsa04726 Serotonergic synapse",0.266886326194399,0.475438818393243,0.0164851880297308,0.324492381980168,1.13026650924704,36,"SLC18A2;GNG4;PRKCA;GNB1;GNG5;GNAS;NRAS;MAPK3;MAP2K1;GNG2;GNAI2;GNG10;MAPK1;ITPR3","global25","Up",353,"hsa04726","Serotonergic synapse"
"hsa04727 GABAergic synapse",0.137265114788253,0.336476444185352,0.0237904035834387,0.378755186339689,1.27579031620745,31,"SLC12A5;GNG4;PRKCA;GNB1;SLC32A1;GNG5;GPHN;ADCY7;SLC38A1;GNG2;GNAI2;GNG10","global25","Up",353,"hsa04727","GABAergic synapse"
"hsa04728 Dopaminergic synapse",0.228918600398261,0.434453042691323,0.018108050233591,0.281928345728503,1.13687560293694,72,"FOS;SLC18A2;MAPK9;GNG4;PRKCA;PPP1CC;CALM1;GNB1;GNG5;ATF4;AKT1;GNAS;ARRB1;CREB3L3;KIF5B;PPP2R5C;CALM3;GNG2;GNAI2;GNG10;PPP1CB;ITPR3","global25","Up",353,"hsa04728","Dopaminergic synapse"
"hsa04730 Long-term depression",0.217650590354213,0.423967144896203,0.0184703421144802,0.353992873811204,1.18347562897723,30,"PRKCA;GNAS;NRAS;GNA13;MAPK3;MAP2K1;GUCY1B1;GNAI2;MAPK1;ITPR3;ARAF;GNA12;BRAF","global25","Up",353,"hsa04730","Long-term depression"
"hsa04740 Olfactory transduction",0.649735281238804,0.77485322390979,0.00926801919323082,0.304688596089623,0.864823420311102,16,"NCALD;CALM1;GNB1;ARRB1;CALM3;GRK2","global25","Up",353,"hsa04740","Olfactory transduction"
"hsa04742 Taste transduction",0.0104642771229252,0.0820864405420576,0.0891530332855601,-0.676996019721306,-1.72366062318221,11,"SCN2A;SCN3A;GABBR1;SCN9A;PLCB1","global25","Down",353,"hsa04742","Taste transduction"
"hsa04744 Phototransduction",0.157398192747104,0.360789363894336,0.022018978272169,0.546892412821648,1.31538033243457,9,"RGS9;CALM1;GNB1;CALM3;PDE6G","global25","Up",353,"hsa04744","Phototransduction"
"hsa04750 Inflammatory mediator regulation of TRP channels",0.589242546333602,0.742464006521042,0.0100346265511605,0.249331192866633,0.925989053728764,48,"PRKCH;MAPK9;MAP2K3;PRKCA;PPP1CC;CALM1;PIK3R3","global25","Up",353,"hsa04750","Inflammatory mediator regulation of TRP channels"
"hsa04810 Regulation of actin cytoskeleton",0.565525432058318,0.733935579105096,0.010445287656729,0.214416032072416,0.953339591570407,126,"ITGB7;ACTB;ACTG1;ITGB1;PPP1CC;MYH10;MYL12A;PIK3R3;CFL1;PXN;ARPC2;FGF9;AKT1;ACTR3C;ACTR3B;CYFIP2;ACTN4;ACTR3;ITGB2;RRAS2;NRAS;MSN;ROCK1;GNA13;MAPK3;ARPC5L;MAP2K1;DIAPH1;RAC1;PIK3CB;PPP1CB;PDGFA;ARPC1A;TIAM1;MAPK1;MYL12B;EZR","global25","Up",353,"hsa04810","Regulation of actin cytoskeleton"
"hsa04814 Motor proteins",0.845731755114839,0.891897402004774,0.00740494368700214,-0.194429643112568,-0.81842384503916,95,"MYO1B;MYO7B;TPM2;MYO1A;KIF1C;DYNLT1;DYNC2LI1;DCTN6;MYO15B;MYO1G;MYO5A;KIFAP3;DNAH1;TUBE1;TUBG2;KLC1;KIF21B","global25","Down",353,"hsa04814","Motor proteins"
"hsa04820 Cytoskeleton in muscle cells",0.0811953649115674,0.252849594771929,0.0316367175272719,0.31195293549212,1.28632806196416,81,"SNTA1;ITGB7;ACTB;ENO1;ATP1B3;DSG2;TNNT3;FBLN2;ACTG1;SPTBN2;ATP1A1;TPM3;ITGB1;AMPD2;MYH10;LMNB1;EMD;COL6A2;VIM;ZYX;DAAM1;FMNL3;TPM4;DIAPH1","global25","Up",353,"hsa04820","Cytoskeleton in muscle cells"
"hsa04910 Insulin signaling pathway",0.723612755706178,0.823984847626712,0.00870757375344224,0.206563632399189,0.884357887374906,100,"PRKAR2A;RAPGEF1;MAPK9;FLOT1;HK1;PPP1CC;CALM1;PIK3R3;ELK1;GRB2;EIF4E2;RPS6KB1;AKT1;FOXO1;FASN;NRAS;MAPK3;PRKAB1;MAP2K1;RPS6;PRKAG2;PRKAR1A;CALM3;SOCS3;PIK3CB;PPP1CB","global25","Up",353,"hsa04910","Insulin signaling pathway"
"hsa04911 Insulin secretion",0.596294373677275,0.742464006521042,0.00988727474634728,-0.272282951707514,-0.911508624265148,31,"CREB5;CREB3;VAMP2;KCNN4;PLCB1;SLC2A1;CREB3L2;KCNMB3;GNAQ;KCNMB4;CAMK2G;FXYD2;ATF6B","global25","Down",353,"hsa04911","Insulin secretion"
"hsa04912 GnRH signaling pathway",0.0961701440736107,0.271089861332043,0.0288440661352576,0.347344612412721,1.30128377966927,50,"MAPK9;MAP2K3;PRKCA;CALM1;ELK1;GRB2;ATF4;GNAS;NRAS;ADCY7;EGR1;MAPK3;MAP2K1;CALM3;MAP3K3;MAP3K2;MAPK1;ITPR3","global25","Up",353,"hsa04912","GnRH signaling pathway"
"hsa04913 Ovarian steroidogenesis",0.0691604522492182,0.233857546392186,0.0341366892697285,-0.578616783689999,-1.47318290936091,11,"ALOX5;INSR;LDLR;HSD17B7","global25","Down",353,"hsa04913","Ovarian steroidogenesis"
"hsa04914 Progesterone-mediated oocyte maturation",0.182989064398542,0.391628714422832,0.0204721207733847,0.299564513141722,1.18075256728027,64,"ANAPC13;MAPK9;PIK3R3;AKT1;MAD2L2;CDC26;ADCY7;ANAPC11;CPEB2;MAPK3;MAP2K1;RPS6KA3;GNAI2;PIK3CB;MAPK1;HSP90AB1;MAD2L1;CDC25B;ARAF;HSP90AA1;BRAF;CDK2;PIK3R2;STK10;CDC27;PRKACA;AKT2;KRAS;ANAPC2;PIK3R1;PIK3CD","global25","Up",353,"hsa04914","Progesterone-mediated oocyte maturation"
"hsa04915 Estrogen signaling pathway",0.524751269035533,0.702429739064423,0.0109293643879391,0.242555078696638,0.964114300997139,67,"FOS;RARA;EBAG9;CALM1;PIK3R3;HSP90B1;GRB2;ATF4;AKT1;GNAS;CREB3L3;NRAS;ADCY7;MAPK3;MAP2K1;CALM3;GNAI2;KRT10;PIK3CB;MAPK1;ITPR3;HSP90AB1","global25","Up",353,"hsa04915","Estrogen signaling pathway"
"hsa04916 Melanogenesis",0.769295672787175,0.85128956894631,0.0081902735054432,0.229339662515564,0.823335641932359,41,"PRKCA;CALM1;GNAS;CREB3L3;NRAS;ADCY7;MAPK3;MAP2K1;CALM3;GNAI2;MAPK1","global25","Up",353,"hsa04916","Melanogenesis"
"hsa04917 Prolactin signaling pathway",0.0694081197440953,0.233857546392186,0.0341366892697285,0.367201388347072,1.35879561971733,47,"FOS;STAT5A;IRF1;RELA;SOCS6;STAT3;MAPK9;PIK3R3;GRB2;NFKB1;AKT1","global25","Up",353,"hsa04917","Prolactin signaling pathway"
"hsa04918 Thyroid hormone synthesis",0.531201028649496,0.702429739064423,0.0107619660312373,0.273778370288963,0.953620300746424,36,"ATP1B3;GPX7;ATP1A1;PRKCA;HSP90B1;ATF4;GNAS;CREB3L3;ADCY7","global25","Up",353,"hsa04918","Thyroid hormone synthesis"
"hsa04919 Thyroid hormone signaling pathway",0.329859556279259,0.524506411561164,0.0146714991012554,0.253906342860632,1.06344263279551,88,"MYC;ACTB;ATP1B3;ACTG1;ATP1A1;PRKCA;SIN3A;PIK3R3;PFKP;ATP2A2;MDM2;HDAC2;MED14;AKT1;FOXO1;MED30;NRAS;MAPK3;MAP2K1;HDAC1;HDAC3","global25","Up",353,"hsa04919","Thyroid hormone signaling pathway"
"hsa04920 Adipocytokine signaling pathway",0.508305911271459,0.698178936493482,0.0109872644199536,-0.259358612548724,-0.967562749434307,50,"TNF;ACACB;ACSBG1;AKT3;TRADD;PRKAB2;RXRB;PRKCQ;JAK2;ACSL1;NFKBIA;SLC2A1;ACSL3;MAPK10;ACSL6;PPARA","global25","Down",353,"hsa04920","Adipocytokine signaling pathway"
"hsa04921 Oxytocin signaling pathway",0.0461207421541959,0.198544170493063,0.0423245874141784,0.336610640083974,1.36722167775455,75,"FOS;EEF2K;NFATC3;ACTB;ACTG1;PRKCA;PPP1CC;CALM1;PPP3R1;NFATC2;ELK1;CD38;GNAS;NRAS;ADCY7;ROCK1;CAMKK2;MAPK3;PRKAB1;MAP2K1;GUCY1B1;PRKAG2;CALM3;GNAI2;PPP1CB;MAPK1;ITPR3","global25","Up",353,"hsa04921","Oxytocin signaling pathway"
"hsa04922 Glucagon signaling pathway",0.630723062573503,0.762483702357693,0.00960216725523687,0.229020484405836,0.913341342065119,68,"LDHA;PGAM1;PKM;CPT1A;CALM1;PPP3R1;PFKP;ATF4;AKT1;GNAS;FOXO1;CREB3L3;LDHB;PDHA1;PRKAB1;PRKAG2;CALM3;PPP4C;ITPR3;PPP4R3A;ACACA;PPP3CC;PCK2;SIK2","global25","Up",353,"hsa04922","Glucagon signaling pathway"
"hsa04923 Regulation of lipolysis in adipocytes",0.718238691049086,0.821066110653801,0.0086364897085476,-0.264269192561755,-0.832421903171025,24,"TSHR;INSR;AKT3","global25","Down",353,"hsa04923","Regulation of lipolysis in adipocytes"
"hsa04924 Renin secretion",0.475409181636727,0.678105433718747,0.0115392005787685,0.29953025508895,0.985073987576301,28,"ORAI1;CALM1;PPP3R1;CLCA1;GNAS;GUCY1B1;CALM3;GNAI2;ITPR3;PPP3CC","global25","Up",353,"hsa04924","Renin secretion"
"hsa04925 Aldosterone synthesis and secretion",0.347289945597421,0.537690135069691,0.0141386422119805,0.290970955526984,1.06575116949484,45,"NR4A2;ATP1B3;ORAI1;ATP1A1;PRKCA;CALM1;PRKD2;ATP2B1;ATF4;ATF1;GNAS;CREB3L3","global25","Up",353,"hsa04925","Aldosterone synthesis and secretion"
"hsa04926 Relaxin signaling pathway",0.00750811688311688,0.0702688199961919,0.10601640490118,0.394261607485104,1.5764127993043,69,"FOS;TGFB1;RELA;MAPK9;GNG4;PRKCA;TGFBR1;PIK3R3;GRB2;GNB1;GNG5;NFKB1;ATF4;AKT1;GNAS;ARRB1;CREB3L3;NRAS;ADCY7;MAPK3;MAP2K1;GNG2;GNAI2;GNG10;PIK3CB;GNA15;MAPK1","global25","Up",353,"hsa04926","Relaxin signaling pathway"
"hsa04927 Cortisol synthesis and secretion",0.678710350082207,0.790708757686532,0.00901957207334842,-0.267459620995157,-0.858554297957879,26,"CREB5;CREB3;LDLR;ITPR1;PLCB1","global25","Down",353,"hsa04927","Cortisol synthesis and secretion"
"hsa04928 Parathyroid hormone synthesis, secretion and action",0.332009724473258,0.52555799434556,0.0145739454016276,0.27594380190008,1.06984664666894,59,"FOS;MAFB;GATA3;NR4A2;PRKCA;ATF4;OXSR1;GNAS;ARRB1;CREB3L3;ADCY7;GNA13;EGR1;MAPK3;MAP2K1;STK39;GNAI2;PDE4B;NACA;MAPK1;ITPR3","global25","Up",353,"hsa04928","Parathyroid hormone synthesis, secretion and action"
"hsa04929 GnRH secretion",0.771835152096574,0.851430652156534,0.00813440313226956,-0.242475921136649,-0.805811416153427,30,"GABBR1;AKT3;ARRB2;KCNN4;ITPR1;PLCB1","global25","Down",353,"hsa04929","GnRH secretion"
"hsa04930 Type II diabetes mellitus",0.158671586715867,0.361361742649685,0.0220129328254307,-0.396796432932875,-1.26187673006862,25,"TNF;SOCS2;PRKCE;HKDC1;INSR;PRKCD;SOCS1","global25","Down",353,"hsa04930","Type II diabetes mellitus"
"hsa04931 Insulin resistance",0.153597221674099,0.35847407543055,0.0222086264015823,-0.29769916700971,-1.20247915290092,76,"CREB5;TNF;ACACB;PRKCE;CREB3;INSR;AKT3;SREBF1;PYGB;TBC1D4;PRKAB2;PRKCD;OGA;GSK3B;PRKCQ;NFKBIA;SLC2A1;RPS6KA1;MAPK10;OGT;CREB3L2;MLXIP;PPARA;MLX;PTEN","global25","Down",353,"hsa04931","Insulin resistance"
"hsa04932 Non-alcoholic fatty liver disease",0.0112718776898799,0.0850665083238342,0.0868375800581909,0.327810268595327,1.45165162179559,123,"FOS;TGFB1;RELA;COX5A;NDUFC2;UQCRHL;MAPK9;NDUFA6;BID;NDUFAB1;NDUFA9;NDUFA12;CYC1;BAX;PIK3R3;UQCRH;NFKB1;ATF4;AKT1;COX6A1;COX7A2L;COX8A;COX6C;NDUFV2;COX4I1;PRKAB1;NDUFB7;IL1B;RAC1;PRKAG2;NDUFB6;ADIPOR1;NDUFB9;SOCS3;PIK3CB;NDUFS3;COX7B;EIF2S1;SDHB;NDUFB2;NDUFS8;CASP7;UQCR11;MAP3K11;NDUFA8;NDUFB11;CDC42","global25","Up",353,"hsa04932","Non-alcoholic fatty liver disease"
"hsa04933 AGE-RAGE signaling pathway in diabetic complications",0.156616754350465,0.360789363894336,0.0222769829808856,0.307209482196591,1.20761519381503,63,"STAT5A;TGFB1;RELA;PIM1;STAT3;MAPK9;CDK4;PRKCA;TGFBR1;BAX;PIK3R3;NFKB1;AKT1;FOXO1;NRAS;EGR1;MAPK3;DIAPH1;IL1B;RAC1","global25","Up",353,"hsa04933","AGE-RAGE signaling pathway in diabetic complications"
"hsa04934 Cushing syndrome",0.758191065725663,0.844294782968956,0.00816157873016224,-0.212011127720359,-0.85245358687824,74,"CREB5;WDR5B;CDKN1B;CREB3;DVL2;LDLR;AHR;AIP;KMT2D;ITPR1;GSK3B;PLCB1","global25","Down",353,"hsa04934","Cushing syndrome"
"hsa04935 Growth hormone synthesis, secretion and action",0.138212703702199,0.336476444185352,0.0238841028347631,0.302356515944049,1.21925216663679,72,"JUNB;FOS;STAT5A;STAT3;MAPK9;MAP2K3;PRKCA;PIK3R3;GRB2;ATF4;AKT1;GNAS;CREB3L3;NRAS;ADCY7;MAPK3;MAP2K1;SOCS3;GNAI2;PIK3CB;MAPK1;ITPR3","global25","Up",353,"hsa04935","Growth hormone synthesis, secretion and action"
"hsa04936 Alcoholic liver disease",0.0994659546061415,0.27430845293725,0.0279327119088443,-0.305170670855427,-1.25984343359805,85,"TNF;ACACB;ALDH2;SCD;CXCL2;MAP3K5;ACADVL;AKT3;SREBF1;CXCL3;CASP8;IRF3;TRADD;PRKAB2;LY96;TICAM1;CXCL8","global25","Down",353,"hsa04936","Alcoholic liver disease"
"hsa04940 Type I diabetes mellitus",0.273612620226166,0.480523656417098,0.0162642012755226,-0.387093621447398,-1.14730341300831,19,"TNF;ICA1;HLA-DRB5;HLA-DMA;HLA-DRA","global25","Down",353,"hsa04940","Type I diabetes mellitus"
"hsa04960 Aldosterone-regulated sodium reabsorption",0.133245645502013,0.331237414522609,0.0241054206778124,0.436176470242888,1.31511858609087,20,"ATP1B3;NEDD4L;ATP1A1;PRKCA;PIK3R3;MAPK3;PIK3CB;MAPK1;PIK3R2;KRAS;ATP1A3;PIK3R1;PIK3CD","global25","Up",353,"hsa04960","Aldosterone-regulated sodium reabsorption"
"hsa04961 Endocrine and other factor-regulated calcium reabsorption",0.258715596330275,0.468341566690191,0.016712257821607,0.360866959858364,1.15244481143766,25,"ATP1B3;ATP1A1;PRKCA;CLTB;ATP2B1;GNAS;CLTC","global25","Up",353,"hsa04961","Endocrine and other factor-regulated calcium reabsorption"
"hsa04962 Vasopressin-regulated water reabsorption",0.195975678054244,0.404557978673382,0.0195773411415244,-0.356097277255625,-1.2008905581761,32,"CREB5;CREB3;VAMP2;DYNC2LI1;DCTN6","global25","Down",353,"hsa04962","Vasopressin-regulated water reabsorption"
"hsa04964 Proximal tubule bicarbonate reclamation",0.216556712502981,0.423967144896203,0.0184494103059156,0.497854536276947,1.23579410675219,10,"ATP1B3;ATP1A1;GLUD1;PCK2;GLS","global25","Up",353,"hsa04964","Proximal tubule bicarbonate reclamation"
"hsa04966 Collecting duct acid secretion",0.796832924721675,0.868154390206023,0.0079597408816414,-0.268214443347747,-0.759288990513308,16,"ATP6V1E2;ATP6V1C1","global25","Down",353,"hsa04966","Collecting duct acid secretion"
"hsa04970 Salivary secretion",0.21979033290653,0.423967144896203,0.0183662872125487,0.341469312010559,1.17527029590049,34,"ATP1B3;ATP1A1;SLC12A2;PRKCA;CALM1;ATP2B1;CD38;GNAS;CST3;ADCY7;GUCY1B1;CALM3","global25","Up",353,"hsa04970","Salivary secretion"
"hsa04971 Gastric acid secretion",0.489242357466245,0.678105433718747,0.0113503456480616,0.290344834426144,0.977990906742374,31,"ACTB;ATP1B3;ACTG1;ATP1A1;PRKCA;CALM1;GNAS;ADCY7;CALM3;GNAI2;ITPR3;EZR","global25","Up",353,"hsa04971","Gastric acid secretion"
"hsa04972 Pancreatic secretion",0.0511655948553055,0.207602930849688,0.0399252598696721,0.40325862681059,1.42252743973985,38,"ATP1B3;ATP1A1;SLC12A2;PRKCA;RAB27B;ATP2A2;RAP1A;CLCA1;ATP2B1;RAB8A;CD38;GNAS;ADCY7;RAB3D;RAP1B;RAC1","global25","Up",353,"hsa04972","Pancreatic secretion"
"hsa04973 Carbohydrate digestion and absorption",0.379308973798259,0.567356219282988,0.0132874873790403,0.340549946990438,1.053613356104,22,"ATP1B3;ATP1A1;HK1;PIK3R3;AKT1","global25","Up",353,"hsa04973","Carbohydrate digestion and absorption"
"hsa04974 Protein digestion and absorption",0.147434621661426,0.35404368330941,0.0228116980546673,0.421621463766188,1.28791261631396,21,"SLC1A5;ATP1B3;ATP1A1;SLC3A2;COL6A2;KCNK5;PRCP","global25","Up",353,"hsa04974","Protein digestion and absorption"
"hsa04975 Fat digestion and absorption",0.814350706361242,0.873756229013734,0.00777003396072444,0.275635992038719,0.738347587358651,13,"ABCA1;ACAT2;GOT2;PLA2G12A;ACAT1","global25","Up",353,"hsa04975","Fat digestion and absorption"
"hsa04976 Bile secretion",0.906434866594229,0.924773144242089,0.00712613561838843,-0.225742221105877,-0.669075402912686,19,"CFTR;LDLR;SLC2A1;SLC9A1;SLC4A2;FXYD2;SLC4A4","global25","Down",353,"hsa04976","Bile secretion"
"hsa04977 Vitamin digestion and absorption",0.179255873626814,0.391628714422832,0.020590085019019,-0.503496922430797,-1.28192455170513,11,"CUBN;LMBRD1;APOA1;ABCD4","global25","Down",353,"hsa04977","Vitamin digestion and absorption"
"hsa04978 Mineral absorption",0.0425277268012447,0.194355948957094,0.0437240536324425,0.474894864877476,1.50121793172795,24,"ATP1B3;ATP1A1;SLC31A1;SLC40A1;FTL;SLC39A4;ATP2B1","global25","Up",353,"hsa04978","Mineral absorption"
"hsa04979 Cholesterol metabolism",0.123732654765218,0.314227533324619,0.0250459751875063,0.427602829916881,1.32294265992336,22,"STARD3NL;VDAC1;LIPC;NPC1;LRPAP1;ABCA1;SOAT1;VAPB;VDAC2;NCEH1","global25","Up",353,"hsa04979","Cholesterol metabolism"
"hsa04980 Cobalamin transport and metabolism",0.144278406573489,0.348837517263298,0.0232275164428531,-0.484166244208335,-1.31884331861546,14,"LMBRD1;ABCD4;MMAA;ZNF76;ZNF143;MTRR;MTR;HCFC1","global25","Down",353,"hsa04980","Cobalamin transport and metabolism"
"hsa04981 Folate transport and metabolism",0.81390268123138,0.873756229013734,0.00774307824742907,0.27077881898436,0.74154111338984,14,"SLC19A1;TYMS","global25","Up",353,"hsa04981","Folate transport and metabolism"
"hsa05010 Alzheimer disease",0.000309650862098952,0.00910889619341083,0.223389206037189,0.316132798615779,1.54894812238928,262,"RELA;COX5A;NAE1;ADRM1;NDUFC2;ATP5F1B;TUBA1C;UQCRHL;APH1A;MAPK9;NDUFA6;BID;NDUFAB1;NDUFA9;SLC39A4;NDUFA12;CALM1;PSMB1;VDAC1;CYC1;PPP3R1;SLC39A3;SLC25A5;PIK3R3;UQCRH;ATP2A2;PSMC5;NFKB1;ATF4;AKT1;COX6A1;IKBKG;COX7A2L;COX8A;PSMD8;COX6C;NDUFV2;PSMA7;TUBA1B;NRAS;ATP5PF;COX4I1;GAPDH;BECN1;MAPK3;SLC39A8;PSMD11;MAP2K1;FRAT2;SLC39A6;SLC25A6;VDAC2;SLC39A13;PSMD12;ATP5MC1;KIF5B;NDUFB7;CSNK2A2;IL1B;PSMC3;PSMB3;AXIN1;PSMB7;NDUFB6;ATP5F1C;CALM3;NDUFB9;ATP5MC3;ATP5F1A;TUBA4A;PIK3CB;NDUFS3;PPIF;TUBB4A;COX7B;MAPK1;ITPR3;EIF2S1;SEM1;CSNK2A1;SDHB;PSMD2;CAPN2;PSMD7;ATP5F1E;TUBB2A;NDUFB2;PPP3CC;NDUFS8;PSMC4;EIF2AK2;ULK2;CASP7;SLC39A7;UQCR11;ARAF;ATP5PB;PSMA4;NDUFA8;NDUFB11","global25","Up",353,"hsa05010","Alzheimer disease"
