"case_id","axis","case_label","primary_analysis","n_patients","n_cells_total","min_cells_per_sample","genes_ranked_n","direction","global_FDR_tier","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","pathway_id","pathway_name","gene_set_size_total","target_family2_BH","target_family2_Holm","target_family4_BH","target_family4_Holm"
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00052 Galactose metabolism",0.918163672654691,0.935907780979827,0.0494904866135495,-0.215951819518326,-0.645751367460333,20,"HKDC1;UGP2;GALT;PFKM;LCT","hsa00052","Galactose metabolism",32,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00053 Ascorbate and aldarate metabolism",0.636916835699797,0.764733479598736,0.0675188953767744,-0.414666706696409,-0.875639330056748,6,"ALDH2","hsa00053","Ascorbate and aldarate metabolism",31,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00061 Fatty acid biosynthesis",0.0767716535433071,0.237722751761293,0.227987202850442,-0.513448920144323,-1.44894952063153,15,"ACACB;ACSBG1;CBR4;OXSM;ACSF3;ACSL1;ACSL3;ACSL6","hsa00061","Fatty acid biosynthesis",18,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00062 Fatty acid elongation",0.0729783037475345,0.234975275770255,0.234392647294686,0.46307836475728,1.43015034159719,21,"ACAA2;ACOT7;HACD3","hsa00062","Fatty acid elongation",28,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00071 Fatty acid degradation",0.892857142857143,0.915062820840069,0.0480220415968251,-0.210758277586648,-0.706396709990026,31,"ALDH2;ACSBG1;ACADVL","hsa00071","Fatty acid degradation",43,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00100 Steroid biosynthesis",0.691056910569106,0.802444373127942,0.0636424081651019,0.293023315657309,0.832827663399645,16,"EBP;SOAT1;CYP51A1;SQLE;DHCR7;DHCR24","hsa00100","Steroid biosynthesis",20,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00120 Primary bile acid biosynthesis",0.791164658634538,0.861590392729633,0.0566484183613995,0.356941298190489,0.725966002130272,5,"ACOT8;SCP2","hsa00120","Primary bile acid biosynthesis",17,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00130 Ubiquinone and other terpenoid-quinone biosynthesis",0.679513184584179,0.791644073129423,0.0643583367917361,-0.354591662687008,-0.833905576111048,8,"COQ5;COQ4;COQ6;COQ7","hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis",12,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00140 Steroid hormone biosynthesis",0.632093933463796,0.764119998406396,0.066132620475844,0.336010160632592,0.867653043804182,11,"AKR1C1;SRD5A3;HSD17B12;COMT;DHRS11;AKR1C3","hsa00140","Steroid hormone biosynthesis",66,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR < 0.05","hsa00190 Oxidative phosphorylation",1.55963652269909e-05,0.00168353396409522,0.575610261071129,0.447248900219025,1.94058599087587,103,"COX5A;NDUFC2;ATP5F1B;UQCRHL;NDUFA6;NDUFAB1;NDUFA9;NDUFA12;PPA1;CYC1;UQCRH;COX6A1;COX7A2L;COX8A;COX6C;NDUFV2;ATP5PF;PPA2;COX4I1;ATP6V0A4;ATP6V0D1;ATP5MC1;ATP6V0C;NDUFB7;ATP6V1A;NDUFB6;ATP5F1C;ATP5MG;NDUFB9;ATP5MC3;ATP5F1A;ATP6V0E1;NDUFS3;COX7B;SDHB;COX17;ATP5F1E;NDUFB2;NDUFS8;UQCR11;ATP6V1G1;ATP5PB;NDUFA8;NDUFB11;COX15;ATP5ME;LHPP;NDUFA1;ATP6V0B;COX7A2","hsa00190","Oxidative phosphorylation",138,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR 0.10-0.20","hsa00220 Arginine biosynthesis",0.0404665609166432,0.183137128250962,0.321775918075361,0.671823555670818,1.56646487708358,8,"ACY1;CAD;GOT2;GLUD1","hsa00220","Arginine biosynthesis",23,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00230 Purine metabolism",0.24507658643326,0.450583515681984,0.128788713061714,0.284919885167136,1.13041018850245,70,"NME1;PAICS;HPRT1;PPAT;AMPD2;NME2;NT5E;GART;HDDC2;IMPDH1;ADCY7;ADSL;NUDT9;GUCY1B1;PRPS1;PDE4B;PGM2;ADK;ATIC;PGM1;AK6;GUK1;PDE6G","hsa00230","Purine metabolism",128,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00240 Pyrimidine metabolism",0.326359832635983,0.518941535677937,0.106323255932708,0.293756079166274,1.09040751777269,45,"CTPS1;NME1;TYMS;NME2;NT5E;UPP1;CAD;DCTD;UCK2;HDDC2;DCTPP1;NT5C3A;DTYMK;DUT;CMPK2","hsa00240","Pyrimidine metabolism",59,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR 0.05-0.10","hsa00250 Alanine, aspartate and glutamate metabolism",0.0141746775863874,0.0944087016602781,0.380730400722792,0.608767989401791,1.66470784516846,14,"PPAT;CAD;GOT2;ALDH5A1;GLUD1;ADSL;GFPT1;GLS","hsa00250","Alanine, aspartate and glutamate metabolism",37,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00260 Glycine, serine and threonine metabolism",0.49498997995992,0.685221423238634,0.0797705918628453,0.337095601020195,0.984639101120881,17,"PGAM1;GCSH","hsa00260","Glycine, serine and threonine metabolism",40,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00270 Cysteine and methionine metabolism",0.0685224839400428,0.232581123373415,0.252961123069611,0.39415151753907,1.37194144733972,35,"LDHA;SRM;GCLM;SMS;CISD1;MDH2;GOT2;LDHB;AHCY;PHGDH","hsa00270","Cysteine and methionine metabolism",53,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00280 Valine, leucine and isoleucine degradation",0.516377649325626,0.696064027219301,0.0755015292281669,-0.278400955700738,-0.962468451177033,38,"ALDH2;AACS;ACAD8;HMGCL;HIBCH;ACSF3;BCKDHA;BCKDHB","hsa00280","Valine, leucine and isoleucine degradation",48,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00310 Lysine degradation",0.367041198501873,0.550605565194181,0.0925528864684773,-0.284345270210227,-1.0507746402883,49,"SETD7;ALDH2;EZH1;PLOD3;HYKK;KMT2D;CAMKMT;PHYKPL;DHTKD1;TMLHE;ASH1L;NSD3;SETDB2;SETD1B;ECHS1;EHMT2;KMT2B;GCDH","hsa00310","Lysine degradation",63,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR 0.10-0.20","hsa00330 Arginine and proline metabolism",0.0416953026448814,0.18630939029928,0.321775918075361,0.47874162007324,1.50837001772972,23,"ODC1;SRM;LAP3;SMS;ALDH18A1;ALDH9A1;GOT2","hsa00330","Arginine and proline metabolism",50,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00340 Histidine metabolism",0.202839756592292,0.404533525859204,0.137250779610133,-0.600613492810369,-1.2682976182425,6,"ALDH2;CARNS1","hsa00340","Histidine metabolism",22,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00350 Tyrosine metabolism",0.0648330058939096,0.232581123373415,0.248911114434702,0.642810449881731,1.49881614579083,8,"FAHD1;FAH;MIF;GOT2","hsa00350","Tyrosine metabolism",37,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00380 Tryptophan metabolism",0.823647294589178,0.88887243103129,0.0546808488785442,0.251852358082629,0.735647925179533,17,"DLST;ALDH9A1;ACAT2;AFMID","hsa00380","Tryptophan metabolism",42,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00410 beta-Alanine metabolism",0.180392156862745,0.381307972290713,0.143758989039275,-0.439879219382477,-1.24697805002301,16,"ALDH2;CARNS1;HIBCH;SMOX;ACADS;ECHS1;ALDH7A1;ACOX3;MLYCD;ACOX1","hsa00410","beta-Alanine metabolism",31,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00440 Phosphonate and phosphinate metabolism",0.858546168958743,0.899308004873698,0.0518457624865066,0.309002441810763,0.664161126922871,6,"CHPT1","hsa00440","Phosphonate and phosphinate metabolism",6,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00450 Selenocompound metabolism",0.845995893223819,0.898126493793529,0.0545680646670941,0.27043891617977,0.723493833166517,13,"PSTK;SEPHS1;SCLY","hsa00450","Selenocompound metabolism",17,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR 0.10-0.20","hsa00480 Glutathione metabolism",0.0398249055487434,0.182573917645538,0.321775918075361,0.438440371076745,1.45901988311753,29,"ODC1;SRM;LAP3;GPX7;GCLM;SMS;TXNDC12;GPX4;GGCT","hsa00480","Glutathione metabolism",59,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00500 Starch and sucrose metabolism",0.633858267716535,0.764119998406396,0.0662842187012672,-0.309239156542071,-0.872670892960852,15,"HKDC1;PYGB;UGP2","hsa00500","Starch and sucrose metabolism",36,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00510 N-Glycan biosynthesis",0.264270613107822,0.461819437757729,0.120985142145252,0.298094668783532,1.11660258992661,48,"ALG3;DOLPP1;MGAT1;STT3B;STT3A;SRD5A3;RPN2;DDOST;ALG12;ALG1;KRTCAP2;MAGT1;OSTC;MGAT5;FUT8;DPM1;MGAT4B;ALG5;ALG8","hsa00510","N-Glycan biosynthesis",57,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00511 Other glycan degradation",0.0823529411764706,0.240252795333009,0.219250346703755,-0.501835351286381,-1.42261248134931,16,"GBA2;MAN2B2;ENGASE;MANBA;NEU3;MAN2C1;HEXD","hsa00511","Other glycan degradation",18,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00512 Mucin type O-glycan biosynthesis",0.0649087221095335,0.232581123373415,0.252961123069611,0.486471478775289,1.42680129161482,18,"GALNT12;GALNT4;GALNT3;B4GALT5;GALNT6;GALNT1;GALNT7","hsa00512","Mucin type O-glycan biosynthesis",36,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00513 Various types of N-glycan biosynthesis",0.475103734439834,0.668173777917376,0.0838361057159929,0.279941792799043,0.990381291742548,37,"ALG3;MGAT1;STT3B;STT3A;RPN2;DDOST;ALG12;ALG1;KRTCAP2;MAGT1;OSTC","hsa00513","Various types of N-glycan biosynthesis",45,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00514 Other types of O-glycan biosynthesis",0.305954825462012,0.498043994099917,0.109250039480711,0.334129971985017,1.1119009672271,29,"GALNT12;GALNT4;GALNT3;XXYLT1;GALNT6;GALNT1;GALNT7;COLGALT1;LFNG","hsa00514","Other types of O-glycan biosynthesis",49,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00515 Mannose type O-glycan biosynthesis",0.935922330097087,0.949369490012275,0.0473534245254193,-0.223403942568926,-0.607866602959739,13,"POMGNT2;ST3GAL3;FUT4;POMK","hsa00515","Mannose type O-glycan biosynthesis",23,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00520 Amino sugar and nucleotide sugar metabolism",0.734177215189873,0.829057081564774,0.0625237414724762,0.242929620725306,0.830534733687306,32,"UXS1;HK1;UAP1;GNPDA2;UGDH;GPI;PMM2;GNPNAT1;PGM2;PGM1;GFPT1","hsa00520","Amino sugar and nucleotide sugar metabolism",38,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00531 Glycosaminoglycan degradation",0.182711198428291,0.382800160305523,0.142901149386948,0.48578185591092,1.267250237814,12,"SGSH;IDUA;GALNS;GNS;IDS;NAGLU","hsa00531","Glycosaminoglycan degradation",19,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00532 Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",0.432926829268293,0.62890193716752,0.0878312634480124,0.360708424782868,1.02520154038462,16,"CHSY1;DSEL;CHST11;B3GALT6;CHST12;XYLT2;CHST14;B4GALT7;CSGALNACT2","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",21,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00533 Glycosaminoglycan biosynthesis - keratan sulfate",0.306163021868787,0.498043994099917,0.107140237276725,0.469363219221431,1.12878343213731,9,"CHST2;B3GNT2","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate",14,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin",0.109979633401222,0.287576374745417,0.191892240384838,0.490244883089339,1.34060022396131,14,"HS2ST1;GLCE;B3GALT6;XYLT2;HS6ST1;NDST2;EXTL2;B4GALT7","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",24,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00541 Biosynthesis of various nucleotide sugars",0.368110236220472,0.550605565194181,0.0952879846194844,-0.376145373344488,-1.06147980259082,15,"NANP;GMPPA;UGP2","hsa00541","Biosynthesis of various nucleotide sugars",20,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00561 Glycerolipid metabolism",0.942307692307692,0.953107780471677,0.0466015072985992,-0.193049354137044,-0.666087017454003,37,"ALDH2;PLPP5;DGKA;PLPP3;DGKE;MGLL","hsa00561","Glycerolipid metabolism",66,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00562 Inositol phosphate metabolism",0.152671755725191,0.347697611425757,0.155241966228839,-0.310831082872156,-1.19429546227882,63,"INPP4B;INPP1;IP6K2;PIK3C3;PLCG2;PLCD1;PIP4K2B;PIP4K2A;INPP5F;IP6K1;PLCB1;IPPK;PIP5K1C;PIP5K1A;MTMR4;PIKFYVE;FIG4;PTEN;PLCH1;PI4KB","hsa00562","Inositol phosphate metabolism",78,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00563 Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",0.978,0.978,0.0466948041282054,-0.178389736908404,-0.565850835096234,26,"PIGA;PIGL;PIGZ;PIGF;PIGV;DPM2;PIGB","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",30,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00564 Glycerophospholipid metabolism",0.623913043478261,0.759452773613193,0.072003313661988,0.239205664880013,0.928624445333202,58,"LPGAT1;CHKA;SGMS1;CHPT1;DGKD;PTDSS2;LPIN2;MBOAT7;CRLS1;LYPLA1;DGKQ;PLA2G15;SAMD8;LYPLA2;PTDSS1;GPCPD1","hsa00564","Glycerophospholipid metabolism",104,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00565 Ether lipid metabolism",0.286836935166994,0.488361091772434,0.110564716336619,-0.397501038851396,-1.16499969825285,18,"PAFAH2;PLA2G6;PLPP3;PAFAH1B1","hsa00565","Ether lipid metabolism",51,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00590 Arachidonic acid metabolism",0.206286836935167,0.404925775978408,0.133554954557592,-0.419825199538883,-1.23042755358581,18,"ALOX5;PRXL2B;PLA2G6","hsa00590","Arachidonic acid metabolism",63,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00592 alpha-Linolenic acid metabolism",0.425963488843813,0.621343436206058,0.0886261133285098,-0.448444569566216,-1.05462272943534,8,"PLA2G6;PLAAT3;ACAA1;ACOX3;ACOX1","hsa00592","alpha-Linolenic acid metabolism",26,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00600 Sphingolipid metabolism",0.29399585921325,0.488361091772434,0.112378519110475,0.308062517359045,1.09827179548003,38,"KDSR;SGMS1;CERS4;B4GALT5;B4GALT6;SPTLC1;GLA;NEU1;SAMD8;DEGS1;SMPD2","hsa00600","Sphingolipid metabolism",55,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00601 Glycosphingolipid biosynthesis - lacto and neolacto series",0.25050916496945,0.453485821713928,0.122107920287081,-0.473716737020628,-1.2192093766861,11,"ST3GAL6;ABO","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series",28,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00603 Glycosphingolipid biosynthesis - globo and isoglobo series",0.269776876267748,0.469119395677415,0.116739204791222,-0.503038170588392,-1.18301240438536,8,"ABO","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series",16,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00604 Glycosphingolipid biosynthesis - ganglio series",0.657841140529532,0.77925477384874,0.066132620475844,-0.332936504868897,-0.856881923003663,11,"SLC33A1","hsa00604","Glycosphingolipid biosynthesis - ganglio series",15,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00620 Pyruvate metabolism",0.272340425531915,0.469287134931435,0.119348440591015,0.3403402462707,1.13143091708885,30,"LDHA;FH;PKM;ALDH9A1;ACAT2;MDH2;LDHB;ME2;PDHA1","hsa00620","Pyruvate metabolism",50,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00630 Glyoxylate and dicarboxylate metabolism",0.396793587174349,0.581195586193133,0.0919686140000427,0.327630073629253,1.05069212368614,24,"GCSH;PCCB;ACAT2;MDH2;AFMID","hsa00630","Glyoxylate and dicarboxylate metabolism",31,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00640 Propanoate metabolism",0.92,0.935907780979827,0.0494904866135495,-0.215909574506817,-0.684863463320685,26,"ACACB;HIBCH;BCKDHA;BCKDHB;ACSS2;SUCLA2;ACADS;ECHS1;ACSS1;MMUT;ACOX3;MLYCD;ACOX1;DBT","hsa00640","Propanoate metabolism",32,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00650 Butanoate metabolism",0.894324853228963,0.915062820840069,0.0497903187820785,-0.250147058561441,-0.68977676158773,14,"AACS;HMGCL","hsa00650","Butanoate metabolism",27,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00670 One carbon pool by folate",0.188259109311741,0.386368985971189,0.142901149386948,0.397313015118258,1.25181311699303,23,"GCSH;TYMS;GART;MTHFD2;MTHFD1L;AHCY;MTHFD1;ATIC;MAT2A;DLD;MAT2B;DHFR","hsa00670","One carbon pool by folate",38,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00730 Thiamine metabolism",0.599214145383104,0.751211043597569,0.0689567351672811,0.417626976312375,0.897635635484344,6,"ACP1;NFS1","hsa00730","Thiamine metabolism",15,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00740 Riboflavin metabolism",0.463855421686747,0.662918882005756,0.0833634065110386,0.499172790112529,1.01524389765853,5,"ACP1;RFK;ACP2","hsa00740","Riboflavin metabolism",8,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00750 Vitamin B6 metabolism",0.652777777777778,0.775860456416012,0.0652353056017703,-0.431322811648825,-0.862710300581025,5,"PSAT1;PDXK;PHOSPHO2","hsa00750","Vitamin B6 metabolism",6,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00760 Nicotinate and nicotinamide metabolism",0.710679611650485,0.814465351524314,0.0601186142531851,-0.269163876353234,-0.832222208064482,22,"SARM1;SIRT3;NADSYN1;NAPRT;SIRT2;NT5C","hsa00760","Nicotinate and nicotinamide metabolism",38,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00770 Pantothenate and CoA biosynthesis",0.367387033398821,0.550605565194181,0.0952879846194844,0.408423647902902,1.06544729622163,12,"PANK2;PANK1;AASDHPPT","hsa00770","Pantothenate and CoA biosynthesis",21,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00785 Lipoic acid metabolism",0.828920570264766,0.88887243103129,0.0551351763385257,0.272808025709447,0.746007787087661,14,"GCSH;DLST;PDHA1;OGDH","hsa00785","Lipoic acid metabolism",19,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00790 Folate biosynthesis",0.105906313645621,0.281089689600784,0.195789002148949,0.493658938870152,1.34993613771024,14,"GGH;GCH1;MOCS2;GPHN","hsa00790","Folate biosynthesis",28,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00830 Retinol metabolism",0.771371769383698,0.850702404043966,0.0573667426768556,0.321475148936508,0.773123685672124,9,"RDH13;ALDH1A2","hsa00830","Retinol metabolism",69,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00860 Porphyrin metabolism",0.957055214723926,0.959774121583938,0.048701086452153,0.203159345669082,0.605674956628421,19,"FTL;FXN;FTH1;MMAB;BLVRA;HMBS;COX15","hsa00860","Porphyrin metabolism",46,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa00900 Terpenoid backbone biosynthesis",0.235173824130879,0.436928210095792,0.126875729929857,0.397374856485204,1.18468583453175,19,"ZMPSTE24;NUS1;ACAT2;PCYOX1;ICMT;IDI1;RCE1","hsa00900","Terpenoid backbone biosynthesis",23,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00920 Sulfur metabolism",0.0750507099391481,0.236543755433208,0.234392647294686,-0.680957165042138,-1.43795695715545,6,"TST;SQOR;BPNT1;MPST;ETHE1","hsa00920","Sulfur metabolism",10,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00970 Aminoacyl-tRNA biosynthesis",0.886679920477137,0.915062820840069,0.0509082865515105,-0.223843008224229,-0.697609539965644,24,"FARS2;QRSL1;GATB;CARS2;YARS2;DARS2;VARS2;NARS2;HARS2","hsa00970","Aminoacyl-tRNA biosynthesis",491,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00980 Metabolism of xenobiotics by cytochrome P450",0.847870182555781,0.898126493793529,0.0538979025357319,-0.266047207852062,-0.706032726735827,12,"GSTM2;MGST2","hsa00980","Metabolism of xenobiotics by cytochrome P450",79,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00982 Drug metabolism - cytochrome P450",0.531062124248497,0.704755375412479,0.0760837160951725,-0.395123945540305,-0.963189764647731,9,"GSTM2;MGST2;FMO5;GSTP1","hsa00982","Drug metabolism - cytochrome P450",73,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa00983 Drug metabolism - other enzymes",0.712945590994371,0.814465351524314,0.0583452776743612,-0.248685470556208,-0.84659965421835,34,"NME3;CDADC1;GSTM2;NME7;RRM2B","hsa00983","Drug metabolism - other enzymes",82,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR >= 0.20","hsa01040 Biosynthesis of unsaturated fatty acids",0.754491017964072,0.840174540508888,0.0585937568945671,0.260589813616981,0.794526233584884,20,"ACOT7;HACD3","hsa01040","Biosynthesis of unsaturated fatty acids",27,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_up","FDR 0.10-0.20","hsa01200 Carbon metabolism",0.0376701392696116,0.174967883712801,0.321775918075361,0.340395216668867,1.39206656878175,81,"PGAM1;FH;ENO1;GCSH;PKM;PGK1;PCCB;HK1;ALDOA;PFKP;TKTL1;DLST;ACAT2;MDH2;GOT2;GPI;ME2;PGD;GLUD1;PHGDH;GAPDH;PDHA1;PRPS1;OGDH;TPI1;SUCLG2","hsa01200","Carbon metabolism",116,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa01210 2-Oxocarboxylic acid metabolism",0.956692913385827,0.959774121583938,0.0469758727821845,-0.200212110687647,-0.621347383573658,23,"IDH1;BCKDHA;BCKDHB;DHTKD1;IDH3G","hsa01210","2-Oxocarboxylic acid metabolism",33,,,,
"primary","Primary","Primary: global CNV top 25%",TRUE,3,3207,140,10950,"relapse_down","FDR >= 0.20","hsa01212 Fatty acid metabolism",0.873345935727788,0.906738574446792,0.0492917662312669,-0.209109032926847,-0.763364843367789,48,"SCD;ACSBG1;ACADVL;CBR4;ELOVL4;OXSM;ACSF3;ACSL1;HSD17B4;ACADSB;ACSL3","hsa01212","Fatty acid metabolism",57,,,,
